pair_id,task_name,schema_id,latest_status,latest_status_code,attempt_count,successful_attempt_count,docker_incident_attempt_count,other_failure_attempt_count,needs_rerun,rerun_reason,latest_run_label,latest_started_at,latest_finished_at,latest_launcher_status,latest_launcher_stage,latest_launcher_returncode,latest_run_status,latest_failure_stage,latest_failure_type,latest_failure_summary,latest_selected_round_index,latest_selected_score_pct,latest_best_observed_round_index,latest_best_observed_score_pct,latest_early_stop,latest_timeout_detected,latest_has_intermediate_exceptions,latest_output_dir,attempt_run_labels
court-form-filling__artifact-generation,court-form-filling,artifact-generation,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T19:17:53.463636+00:00,2026-05-03T19:17:53.463842+00:00,succeeded,skip_existing_succeeded,0,completed,,,,2,100.0,2,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/court-form-filling__artifact-generation/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b03,run-round1-first20-fullmatrix-fallback-2026-05-01-b03;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
court-form-filling__analytic-pipeline,court-form-filling,analytic-pipeline,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T19:17:53.464178+00:00,2026-05-03T19:17:53.464358+00:00,succeeded,skip_existing_succeeded,0,completed,,,,3,100.0,3,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/court-form-filling__analytic-pipeline/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b03,run-round1-first20-fullmatrix-fallback-2026-05-01-b03;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
court-form-filling__engineering-composition,court-form-filling,engineering-composition,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T19:17:53.464696+00:00,2026-05-03T19:17:53.464879+00:00,succeeded,skip_existing_succeeded,0,completed,,,,1,100.0,1,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/court-form-filling__engineering-composition/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b03,run-round1-first20-fullmatrix-fallback-2026-05-01-b03;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
court-form-filling__retrieval-heavy-synthesis,court-form-filling,retrieval-heavy-synthesis,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T19:17:53.465301+00:00,2026-05-03T19:17:53.465483+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/court-form-filling__retrieval-heavy-synthesis/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b03,run-round1-first20-fullmatrix-fallback-2026-05-01-b03;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
court-form-filling__environment-control,court-form-filling,environment-control,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T19:17:53.465901+00:00,2026-05-03T19:17:53.466079+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/court-form-filling__environment-control/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b03,run-round1-first20-fullmatrix-fallback-2026-05-01-b03;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
court-form-filling__methodology-guardrail,court-form-filling,methodology-guardrail,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T19:17:53.466483+00:00,2026-05-03T19:17:53.466664+00:00,succeeded,skip_existing_succeeded,0,completed,,,,1,100.0,1,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/court-form-filling__methodology-guardrail/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b03,run-round1-first20-fullmatrix-fallback-2026-05-01-b03;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
court-form-filling__orchestration-delegation,court-form-filling,orchestration-delegation,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T19:17:53.467074+00:00,2026-05-03T19:17:53.467258+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/court-form-filling__orchestration-delegation/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b03,run-round1-first20-fullmatrix-fallback-2026-05-01-b03;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
dapt-intrusion-detection__artifact-generation,dapt-intrusion-detection,artifact-generation,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T00:32:50.189272+00:00,2026-05-03T00:32:50.189488+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/dapt-intrusion-detection__artifact-generation/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b01,run-round1-first20-fullmatrix-fallback-2026-05-01-b01;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
dapt-intrusion-detection__analytic-pipeline,dapt-intrusion-detection,analytic-pipeline,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T00:32:50.190198+00:00,2026-05-03T00:32:50.190400+00:00,succeeded,skip_existing_succeeded,0,completed,,,,1,100.0,1,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/dapt-intrusion-detection__analytic-pipeline/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b01,run-round1-first20-fullmatrix-fallback-2026-05-01-b01;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
dapt-intrusion-detection__engineering-composition,dapt-intrusion-detection,engineering-composition,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T00:32:50.190799+00:00,2026-05-03T00:32:50.191009+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/dapt-intrusion-detection__engineering-composition/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b01,run-round1-first20-fullmatrix-fallback-2026-05-01-b01;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
dapt-intrusion-detection__retrieval-heavy-synthesis,dapt-intrusion-detection,retrieval-heavy-synthesis,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T00:32:50.191417+00:00,2026-05-03T00:32:50.191604+00:00,succeeded,skip_existing_succeeded,0,completed,,,,1,100.0,1,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/dapt-intrusion-detection__retrieval-heavy-synthesis/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b01,run-round1-first20-fullmatrix-fallback-2026-05-01-b01;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
dapt-intrusion-detection__environment-control,dapt-intrusion-detection,environment-control,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T00:32:50.192063+00:00,2026-05-03T00:32:50.192243+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/dapt-intrusion-detection__environment-control/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b01,run-round1-first20-fullmatrix-fallback-2026-05-01-b01;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
dapt-intrusion-detection__methodology-guardrail,dapt-intrusion-detection,methodology-guardrail,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T00:32:50.192639+00:00,2026-05-03T00:32:50.192815+00:00,succeeded,skip_existing_succeeded,0,completed,,,,3,100.0,3,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/dapt-intrusion-detection__methodology-guardrail/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b01,run-round1-first20-fullmatrix-fallback-2026-05-01-b01;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
dapt-intrusion-detection__orchestration-delegation,dapt-intrusion-detection,orchestration-delegation,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T00:32:50.193211+00:00,2026-05-03T00:32:50.193388+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/dapt-intrusion-detection__orchestration-delegation/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b01,run-round1-first20-fullmatrix-fallback-2026-05-01-b01;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
data-to-d3__artifact-generation,data-to-d3,artifact-generation,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-04T13:13:17.286359+00:00,2026-05-04T13:13:17.286559+00:00,succeeded,skip_existing_succeeded,0,completed,,,,1,100.0,1,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/data-to-d3__artifact-generation/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b02,run-round1-first20-fullmatrix-fallback-2026-05-01-b02;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
data-to-d3__analytic-pipeline,data-to-d3,analytic-pipeline,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-04T13:13:17.287005+00:00,2026-05-04T13:13:17.287240+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/data-to-d3__analytic-pipeline/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b02,run-round1-first20-fullmatrix-fallback-2026-05-01-b02;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
data-to-d3__engineering-composition,data-to-d3,engineering-composition,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-04T13:13:17.287780+00:00,2026-05-04T13:13:17.288027+00:00,succeeded,skip_existing_succeeded,0,completed,,,,2,100.0,2,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/data-to-d3__engineering-composition/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b02,run-round1-first20-fullmatrix-fallback-2026-05-01-b02;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
data-to-d3__retrieval-heavy-synthesis,data-to-d3,retrieval-heavy-synthesis,completed,C,3,3,0,0,False,,run-round1-first20-fullmatrix-infra-rerun-2026-05-04,2026-05-04T14:01:20.461325+00:00,2026-05-04T14:27:12.304886+00:00,succeeded,run,0,completed,,,,1,100.0,1,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/data-to-d3__retrieval-heavy-synthesis/refine_run_run-round1-first20-fullmatrix-infra-rerun-2026-05-04,run-round1-first20-fullmatrix-fallback-2026-05-01-b02;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03;run-round1-first20-fullmatrix-infra-rerun-2026-05-04
data-to-d3__environment-control,data-to-d3,environment-control,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-04T13:13:17.289542+00:00,2026-05-04T13:13:17.289761+00:00,succeeded,skip_existing_succeeded,0,completed,,,,1,100.0,1,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/data-to-d3__environment-control/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b02,run-round1-first20-fullmatrix-fallback-2026-05-01-b02;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
data-to-d3__methodology-guardrail,data-to-d3,methodology-guardrail,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-04T13:13:17.290462+00:00,2026-05-04T13:13:17.290702+00:00,succeeded,skip_existing_succeeded,0,completed,,,,3,100.0,3,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/data-to-d3__methodology-guardrail/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b02,run-round1-first20-fullmatrix-fallback-2026-05-01-b02;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
data-to-d3__orchestration-delegation,data-to-d3,orchestration-delegation,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-04T13:13:17.291193+00:00,2026-05-04T13:13:17.291386+00:00,succeeded,skip_existing_succeeded,0,completed,,,,1,100.0,1,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/data-to-d3__orchestration-delegation/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b02,run-round1-first20-fullmatrix-fallback-2026-05-01-b02;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
earthquake-phase-association__artifact-generation,earthquake-phase-association,artifact-generation,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T19:17:53.467696+00:00,2026-05-03T19:17:53.467883+00:00,succeeded,skip_existing_succeeded,0,completed,,,,2,100.0,2,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/earthquake-phase-association__artifact-generation/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b03,run-round1-first20-fullmatrix-fallback-2026-05-01-b03;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
earthquake-phase-association__analytic-pipeline,earthquake-phase-association,analytic-pipeline,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T19:17:53.468270+00:00,2026-05-03T19:17:53.468454+00:00,succeeded,skip_existing_succeeded,0,completed,,,,1,100.0,1,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/earthquake-phase-association__analytic-pipeline/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b03,run-round1-first20-fullmatrix-fallback-2026-05-01-b03;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
earthquake-phase-association__engineering-composition,earthquake-phase-association,engineering-composition,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T19:17:53.468834+00:00,2026-05-03T19:17:53.469016+00:00,succeeded,skip_existing_succeeded,0,skipped_baseline_perfect,,,,0,100.0,0,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/earthquake-phase-association__engineering-composition/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b03,run-round1-first20-fullmatrix-fallback-2026-05-01-b03;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
earthquake-phase-association__retrieval-heavy-synthesis,earthquake-phase-association,retrieval-heavy-synthesis,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T19:17:53.469434+00:00,2026-05-03T19:17:53.469613+00:00,succeeded,skip_existing_succeeded,0,completed,,,,3,100.0,3,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/earthquake-phase-association__retrieval-heavy-synthesis/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b03,run-round1-first20-fullmatrix-fallback-2026-05-01-b03;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
earthquake-phase-association__environment-control,earthquake-phase-association,environment-control,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T19:17:53.470101+00:00,2026-05-03T19:17:53.470319+00:00,succeeded,skip_existing_succeeded,0,skipped_baseline_perfect,,,,0,100.0,0,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/earthquake-phase-association__environment-control/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b03,run-round1-first20-fullmatrix-fallback-2026-05-01-b03;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
earthquake-phase-association__methodology-guardrail,earthquake-phase-association,methodology-guardrail,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T19:17:53.470750+00:00,2026-05-03T19:17:53.470940+00:00,succeeded,skip_existing_succeeded,0,completed,,,,1,100.0,1,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/earthquake-phase-association__methodology-guardrail/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b03,run-round1-first20-fullmatrix-fallback-2026-05-01-b03;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
earthquake-phase-association__orchestration-delegation,earthquake-phase-association,orchestration-delegation,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T19:17:53.471384+00:00,2026-05-03T19:17:53.471577+00:00,succeeded,skip_existing_succeeded,0,skipped_baseline_perfect,,,,0,100.0,0,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/earthquake-phase-association__orchestration-delegation/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b03,run-round1-first20-fullmatrix-fallback-2026-05-01-b03;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
earthquake-plate-calculation__artifact-generation,earthquake-plate-calculation,artifact-generation,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T00:32:50.193869+00:00,2026-05-03T00:32:50.194050+00:00,succeeded,skip_existing_succeeded,0,completed,,,,3,100.0,3,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/earthquake-plate-calculation__artifact-generation/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b01,run-round1-first20-fullmatrix-fallback-2026-05-01-b01;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
earthquake-plate-calculation__analytic-pipeline,earthquake-plate-calculation,analytic-pipeline,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T00:32:50.194462+00:00,2026-05-03T00:32:50.194638+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/earthquake-plate-calculation__analytic-pipeline/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b01,run-round1-first20-fullmatrix-fallback-2026-05-01-b01;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
earthquake-plate-calculation__engineering-composition,earthquake-plate-calculation,engineering-composition,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T00:32:50.195055+00:00,2026-05-03T00:32:50.195240+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/earthquake-plate-calculation__engineering-composition/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b01,run-round1-first20-fullmatrix-fallback-2026-05-01-b01;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
earthquake-plate-calculation__retrieval-heavy-synthesis,earthquake-plate-calculation,retrieval-heavy-synthesis,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T00:32:50.195677+00:00,2026-05-03T00:32:50.195886+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/earthquake-plate-calculation__retrieval-heavy-synthesis/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b01,run-round1-first20-fullmatrix-fallback-2026-05-01-b01;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
earthquake-plate-calculation__environment-control,earthquake-plate-calculation,environment-control,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T00:32:50.196355+00:00,2026-05-03T00:32:50.196568+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/earthquake-plate-calculation__environment-control/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b01,run-round1-first20-fullmatrix-fallback-2026-05-01-b01;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
earthquake-plate-calculation__methodology-guardrail,earthquake-plate-calculation,methodology-guardrail,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T00:32:50.197149+00:00,2026-05-03T00:32:50.197422+00:00,succeeded,skip_existing_succeeded,0,completed,,,,2,100.0,2,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/earthquake-plate-calculation__methodology-guardrail/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b01,run-round1-first20-fullmatrix-fallback-2026-05-01-b01;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
earthquake-plate-calculation__orchestration-delegation,earthquake-plate-calculation,orchestration-delegation,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-03T00:32:50.198009+00:00,2026-05-03T00:32:50.198379+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/earthquake-plate-calculation__orchestration-delegation/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b01,run-round1-first20-fullmatrix-fallback-2026-05-01-b01;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
econ-detrending-correlation__artifact-generation,econ-detrending-correlation,artifact-generation,completed,C,2,2,0,0,False,,run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03,2026-05-04T13:13:17.291863+00:00,2026-05-04T13:13:17.292070+00:00,succeeded,skip_existing_succeeded,0,completed,,,,1,100.0,1,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/outer-loop-round1-first20-fullmatrix-2026-05-01-1932-candidates/pairs/econ-detrending-correlation__artifact-generation/refine_run_run-round1-first20-fullmatrix-fallback-2026-05-01-b02,run-round1-first20-fullmatrix-fallback-2026-05-01-b02;run-round1-first20-fullmatrix-fallback-2026-05-01-combined-b01-b03
